DATE_TIME,TOTAL_DAILY_YIELD of all Solar Panels
6/3/2020 21:15,171562
6/3/2020 21:30,171562
6/3/2020 21:45,171562
6/3/2020 22:00,171562
6/3/2020 22:15,171562
6/3/2020 22:30,171562
6/3/2020 22:45,171562
6/3/2020 23:00,171562
6/3/2020 23:15,171562
6/3/2020 23:30,171562
6/3/2020 23:45,154951.4286
6/4/2020 0:00,9461.553572
6/4/2020 0:15,0
6/4/2020 0:30,0
6/4/2020 0:45,0
6/4/2020 1:00,0
6/4/2020 1:15,0
6/4/2020 1:30,0
6/4/2020 1:45,0
6/4/2020 2:00,0
6/4/2020 2:15,0
6/4/2020 2:30,0
6/4/2020 2:45,0
6/4/2020 3:00,0
6/4/2020 3:15,0
6/4/2020 3:30,0
6/4/2020 3:45,0
6/4/2020 4:00,0
6/4/2020 4:15,0
6/4/2020 4:30,0
6/4/2020 4:45,0
6/4/2020 5:00,0
6/4/2020 5:15,0
6/4/2020 5:30,0
6/4/2020 5:45,0
6/4/2020 6:00,6.500000001
6/4/2020 6:15,118.8571429
6/4/2020 6:30,414.0714286
6/4/2020 6:45,916.6428572
6/4/2020 7:00,1726.089286
6/4/2020 7:15,2902.625
6/4/2020 7:30,4367.964286
6/4/2020 7:45,5715.839286
6/4/2020 8:00,8264.107143
6/4/2020 8:15,10842.41071
6/4/2020 8:30,14078.57143
6/4/2020 8:45,16910.58929
6/4/2020 9:00,20423.89286
6/4/2020 9:15,24191.28572
6/4/2020 9:30,27772.51786
6/4/2020 9:45,31430.28572
6/4/2020 10:00,35840.67857
6/4/2020 10:15,40122.33929
6/4/2020 10:30,45141.19643
6/4/2020 10:45,51457.19643
6/4/2020 11:00,57139.16071
6/4/2020 11:15,62657.28571
6/4/2020 11:30,67403.80357
6/4/2020 11:45,72863.92857
6/4/2020 12:00,78923.82143
6/4/2020 12:15,84741.125
6/4/2020 12:30,90474.64286
6/4/2020 12:45,94812.42857
6/4/2020 13:00,100606.5357
6/4/2020 13:15,107259.4286
6/4/2020 13:30,112855.9286
6/4/2020 13:45,118011.8036
6/4/2020 14:00,123410.1071
6/4/2020 14:15,127024.1607
6/4/2020 14:30,131269.8929
6/4/2020 14:45,135691.2321
6/4/2020 15:00,141730.5357
6/4/2020 15:15,146938.0893
6/4/2020 15:30,151423.9643
6/4/2020 15:45,156033.3393
6/4/2020 16:00,160275.2857
6/4/2020 16:15,164207.8929
6/4/2020 16:30,167609.0536
6/4/2020 16:45,170333.0893
6/4/2020 17:00,172288.1071
6/4/2020 17:15,174487.3929
6/4/2020 17:30,176380.3929
6/4/2020 17:45,177712.8393
6/4/2020 18:00,178445.5179
6/4/2020 18:15,178742.2143
6/4/2020 18:30,178826.1131
6/4/2020 18:45,80142
6/4/2020 19:00,80142
6/4/2020 19:15,80142
6/4/2020 19:30,80142
6/4/2020 19:45,80142
6/4/2020 20:00,80142
6/4/2020 20:15,80142
6/4/2020 20:30,80142
6/4/2020 20:45,80142
6/4/2020 21:00,80142
6/4/2020 21:15,80142
6/4/2020 21:30,80142
6/4/2020 21:45,80142
6/4/2020 22:00,80142
6/4/2020 22:15,80142
6/4/2020 22:30,80142
6/4/2020 22:45,80142
6/4/2020 23:00,80142
6/4/2020 23:15,80142
6/4/2020 23:30,80142
6/4/2020 23:45,75878
6/5/2020 0:00,5449.964286
6/5/2020 0:15,0
6/5/2020 0:30,0
6/5/2020 0:45,0
6/5/2020 1:00,0
6/5/2020 1:15,0
6/5/2020 1:30,0
6/5/2020 1:45,0
6/5/2020 2:00,0
6/5/2020 2:15,0
6/5/2020 2:30,0
6/5/2020 2:45,0
6/5/2020 3:00,0
6/5/2020 3:15,0
6/5/2020 3:30,0
6/5/2020 3:45,0
6/5/2020 4:00,0
6/5/2020 4:15,0
6/5/2020 4:30,0
6/5/2020 4:45,0
6/5/2020 5:00,0
6/5/2020 5:15,0
6/5/2020 5:30,0
6/5/2020 5:45,0
6/5/2020 6:00,8.767857143
6/5/2020 6:15,108.1607143
6/5/2020 6:30,330.6964286
6/5/2020 6:45,838.1607143
6/5/2020 7:00,1610.035714
6/5/2020 7:15,2477.232143
6/5/2020 7:30,3617.821429
6/5/2020 7:45,4807.642857
6/5/2020 8:00,6247.410714
6/5/2020 8:15,8451.392857
6/5/2020 8:30,11546.5
6/5/2020 8:45,15594.25
6/5/2020 9:00,19729.05357
6/5/2020 9:15,23605.58929
6/5/2020 9:30,28725.26786
6/5/2020 9:45,33077.92857
6/5/2020 10:00,37069.69643
6/5/2020 10:15,42163.66071
6/5/2020 10:30,45984.96429
6/5/2020 10:45,52206.14286
6/5/2020 11:00,56948.48214
6/5/2020 11:15,62553.03572
6/5/2020 11:30,68571.30357
6/5/2020 11:45,75286.82143
6/5/2020 12:00,79298.44643
6/5/2020 12:15,82200.92857
6/5/2020 12:30,84266.92857
6/5/2020 12:45,86497.51786
6/5/2020 13:00,90352.51786
6/5/2020 13:15,95096.03572
6/5/2020 13:30,99281.14286
6/5/2020 13:45,105964.2321
6/5/2020 14:00,112699.0179
6/5/2020 14:15,117702.8393
6/5/2020 14:30,122416.1071
6/5/2020 14:45,128366.1964
6/5/2020 15:00,133762.1607
6/5/2020 15:15,138015.3571
6/5/2020 15:30,140523.6786
6/5/2020 15:45,144473.5357
6/5/2020 16:00,148774.0714
6/5/2020 16:15,152509.5714
6/5/2020 16:30,155990.5714
6/5/2020 16:45,158710.8214
6/5/2020 17:00,161172.7679
6/5/2020 17:15,163366.4286
6/5/2020 17:30,165376.3571
6/5/2020 17:45,167007.5714
6/5/2020 18:00,167924.9464
6/5/2020 18:15,168368.9107
6/5/2020 18:30,168520.6667
6/5/2020 18:45,107249
6/5/2020 19:00,107249
6/5/2020 19:15,107249
6/5/2020 19:30,107249
6/5/2020 19:45,107249
6/5/2020 20:00,107249
6/5/2020 20:15,107249
6/5/2020 20:30,107249
6/5/2020 20:45,107249
6/5/2020 21:00,107249
6/5/2020 21:15,107249
6/5/2020 21:30,107249
6/5/2020 21:45,107249
6/5/2020 22:00,107249
6/5/2020 22:15,107249
6/5/2020 22:30,107249
6/5/2020 22:45,107249
6/5/2020 23:00,107249
6/5/2020 23:15,107249
6/5/2020 23:30,107249
6/5/2020 23:45,93497.64286
6/6/2020 0:00,2000.821429
6/6/2020 0:15,0
6/6/2020 0:30,0
6/6/2020 0:45,0
6/6/2020 1:00,0
6/6/2020 1:15,0
6/6/2020 1:30,0
6/6/2020 1:45,0
6/6/2020 2:00,0
6/6/2020 2:15,0
6/6/2020 2:30,0
6/6/2020 2:45,0
6/6/2020 3:00,0
6/6/2020 3:15,0
6/6/2020 3:30,0
6/6/2020 3:45,0
6/6/2020 4:00,0
6/6/2020 4:15,0
6/6/2020 4:30,0
6/6/2020 4:45,0
6/6/2020 5:00,0
6/6/2020 5:15,0
6/6/2020 5:30,0
6/6/2020 5:45,0
6/6/2020 6:00,14.41071429
6/6/2020 6:15,165.7321429
6/6/2020 6:30,455.8928572
6/6/2020 6:45,1017.142857
6/6/2020 7:00,2131.125
6/6/2020 7:15,3690.339286
6/6/2020 7:30,5687.625
6/6/2020 7:45,7925.482143
6/6/2020 8:00,10591.01786
6/6/2020 8:15,13398.35714
6/6/2020 8:30,16850.58929
6/6/2020 8:45,20395.55357
6/6/2020 9:00,23061.625
6/6/2020 9:15,25449.07143
6/6/2020 9:30,29173.07143
6/6/2020 9:45,34003.82143
6/6/2020 10:00,38459.96429
6/6/2020 10:15,44107.55357
6/6/2020 10:30,47718.85714
6/6/2020 10:45,53398.19643
6/6/2020 11:00,58275.67857
6/6/2020 11:15,63831.73214
6/6/2020 11:30,68889.25
6/6/2020 11:45,72133.875
6/6/2020 12:00,75153.51786
6/6/2020 12:15,80805.98214
6/6/2020 12:30,85026.5
6/6/2020 12:45,90195.85714
6/6/2020 13:00,95891.42857
6/6/2020 13:15,100674.1607
6/6/2020 13:30,103280.2321
6/6/2020 13:45,109277.5893
6/6/2020 14:00,113311.2143
6/6/2020 14:15,119002.8214
6/6/2020 14:30,123729.9643
6/6/2020 14:45,125010.8393
6/6/2020 15:00,126712.4107
6/6/2020 15:15,129260.125
6/6/2020 15:30,131834
6/6/2020 15:45,133813.7143
6/6/2020 16:00,135497.0714
6/6/2020 16:15,136663.7321
6/6/2020 16:30,137406.625
6/6/2020 16:45,138126.7679
6/6/2020 17:00,138706.5714
6/6/2020 17:15,139129.6429
6/6/2020 17:30,139417.5893
6/6/2020 17:45,139626.9464
6/6/2020 18:00,139747.9821
6/6/2020 18:15,63088.39286
6/6/2020 18:30,63099
6/6/2020 18:45,63099
6/6/2020 19:00,63099
6/6/2020 19:15,63099
6/6/2020 19:30,63099
6/6/2020 19:45,63099
6/6/2020 20:00,63099
6/6/2020 20:15,63099
6/6/2020 20:30,63099
6/6/2020 20:45,63099
6/6/2020 21:00,63099
6/6/2020 21:15,63099
6/6/2020 21:30,63099
6/6/2020 21:45,63099
6/6/2020 22:00,63099
6/6/2020 22:15,63099
6/6/2020 22:30,63099
6/6/2020 22:45,63099
6/6/2020 23:00,63099
6/6/2020 23:15,63099
6/6/2020 23:30,63099
6/6/2020 23:45,58519.375
6/7/2020 0:00,3313.857143
6/7/2020 0:15,0
6/7/2020 0:30,0
6/7/2020 0:45,0
6/7/2020 1:00,0
6/7/2020 1:15,0
6/7/2020 1:30,0
6/7/2020 1:45,0
6/7/2020 2:00,0
6/7/2020 2:15,0
6/7/2020 2:30,0
6/7/2020 2:45,0
6/7/2020 3:00,0
6/7/2020 3:15,0
6/7/2020 3:30,0
6/7/2020 3:45,0
6/7/2020 4:00,0
6/7/2020 4:15,0
6/7/2020 4:30,0
6/7/2020 4:45,0
6/7/2020 5:00,0
6/7/2020 5:15,0
6/7/2020 5:30,0
6/7/2020 5:45,0
6/7/2020 6:00,1.80357143
6/7/2020 6:15,107.9821429
6/7/2020 6:30,421.3214286
6/7/2020 6:45,990.8392857
6/7/2020 7:00,1929.910714
6/7/2020 7:15,2874.982143
6/7/2020 7:30,3937.428571
6/7/2020 7:45,5126.410714
6/7/2020 8:00,6712.035714
6/7/2020 8:15,8619.910714
6/7/2020 8:30,10521.16071
6/7/2020 8:45,12731.80357
6/7/2020 9:00,16571.41071
6/7/2020 9:15,21285.98214
6/7/2020 9:30,25709.66072
6/7/2020 9:45,28962.375
6/7/2020 10:00,32563.80357
6/7/2020 10:15,36294.26786
6/7/2020 10:30,40973.35714
6/7/2020 10:45,47133.875
6/7/2020 11:00,53543.33929
6/7/2020 11:15,60431.51786
6/7/2020 11:30,67128.17857
6/7/2020 11:45,73091.57143
6/7/2020 12:00,79695.83929
6/7/2020 12:15,86498.41072
6/7/2020 12:30,92361.07143
6/7/2020 12:45,97971.76786
6/7/2020 13:00,103008.8929
6/7/2020 13:15,107957.2679
6/7/2020 13:30,112725.9107
6/7/2020 13:45,116428.0179
6/7/2020 14:00,120484.3214
6/7/2020 14:15,125637.0714
6/7/2020 14:30,129463.125
6/7/2020 14:45,132803.6071
6/7/2020 15:00,136482.8214
6/7/2020 15:15,140564.5357
6/7/2020 15:30,144537.8571
6/7/2020 15:45,148914.0357
6/7/2020 16:00,152294.8571
6/7/2020 16:15,155903
6/7/2020 16:30,158503.5
6/7/2020 16:45,160675.9821
6/7/2020 17:00,163176.0179
6/7/2020 17:15,164938.3571
6/7/2020 17:30,166483.1786
6/7/2020 17:45,167345.25
6/7/2020 18:00,167839.8571
6/7/2020 18:15,168089.3036
6/7/2020 18:30,168189.0893
6/7/2020 18:45,168197
6/7/2020 19:00,168197
6/7/2020 19:15,168197
6/7/2020 19:30,168197
6/7/2020 19:45,168197
6/7/2020 20:00,168197
6/7/2020 20:15,168197
6/7/2020 20:30,168197
6/7/2020 20:45,168197
6/7/2020 21:00,168197
6/7/2020 21:15,168197
6/7/2020 21:30,168197
6/7/2020 21:45,168197
6/7/2020 22:00,168197
6/7/2020 22:15,168197
6/7/2020 22:30,168197
6/7/2020 22:45,168197
6/7/2020 23:00,168197
6/7/2020 23:15,168197
6/7/2020 23:30,168197
6/7/2020 23:45,153216.5
6/8/2020 0:00,3853.696429
6/8/2020 0:15,0
6/8/2020 0:30,0
6/8/2020 0:45,0
6/8/2020 1:00,0
6/8/2020 1:15,0
6/8/2020 1:30,0
6/8/2020 1:45,0
6/8/2020 2:00,0
6/8/2020 2:15,0
6/8/2020 2:30,0
6/8/2020 2:45,0
6/8/2020 3:00,0
6/8/2020 3:15,0
6/8/2020 3:30,0
6/8/2020 3:45,0
6/8/2020 4:00,0
6/8/2020 4:15,0
6/8/2020 4:30,0
6/8/2020 4:45,0
6/8/2020 5:00,0
6/8/2020 5:15,0
6/8/2020 5:30,0
6/8/2020 5:45,0
6/8/2020 6:00,11.57142857
6/8/2020 6:15,151
6/8/2020 6:30,493.0535714
6/8/2020 6:45,1020.035714
6/8/2020 7:00,1693.303571
6/8/2020 7:15,2692.660714
6/8/2020 7:30,3796.785714
6/8/2020 7:45,5550.946429
6/8/2020 8:00,7768.571429
6/8/2020 8:15,9712.446429
6/8/2020 8:30,11916.125
6/8/2020 8:45,15479.55357
6/8/2020 9:00,19197.42857
6/8/2020 9:15,23230.56667
6/8/2020 9:30,29294.57143
6/8/2020 9:45,35369.75
6/8/2020 10:00,41490.05357
6/8/2020 10:15,47701.69643
6/8/2020 10:30,53740.66072
6/8/2020 10:45,59865.96429
6/8/2020 11:00,66211.625
6/8/2020 11:15,72310.39286
6/8/2020 11:30,78102.69643
6/8/2020 11:45,83698.78571
6/8/2020 12:00,89200.375
6/8/2020 12:15,94302.10715
6/8/2020 12:30,99708.44643
6/8/2020 12:45,105215.0893
6/8/2020 13:00,109735.4643
6/8/2020 13:15,115418.375
6/8/2020 13:30,119334.0179
6/8/2020 13:45,124397.4643
6/8/2020 14:00,130111.3929
6/8/2020 14:15,135487.3036
6/8/2020 14:30,141384.0357
6/8/2020 14:45,147114.8929
6/8/2020 15:00,152273.6786
6/8/2020 15:15,157517.8393
6/8/2020 15:30,161685.6964
6/8/2020 15:45,165405.3571
6/8/2020 16:00,168851.4107
6/8/2020 16:15,170787.9286
6/8/2020 16:30,172927.5179
6/8/2020 16:45,176022.7143
6/8/2020 17:00,178442.7857
6/8/2020 17:15,179854.9821
6/8/2020 17:30,180970.3571
6/8/2020 17:45,181899
6/8/2020 18:00,182432.3214
6/8/2020 18:15,182768.9107
6/8/2020 18:30,182921.7679
6/8/2020 18:45,182943
6/8/2020 19:00,182943
6/8/2020 19:15,182943
6/8/2020 19:30,182943
6/8/2020 19:45,182943
6/8/2020 20:00,182943
6/8/2020 20:15,182943
6/8/2020 20:30,182943
6/8/2020 20:45,182943
6/8/2020 21:00,182943
6/8/2020 21:15,182943
6/8/2020 21:30,182943
6/8/2020 21:45,182943
6/8/2020 22:00,182943
6/8/2020 22:15,182943
6/8/2020 22:30,182943
6/8/2020 22:45,182943
6/8/2020 23:00,182943
6/8/2020 23:15,182943
6/8/2020 23:30,182943
6/8/2020 23:45,165866.875
6/9/2020 0:00,7767.642857
6/9/2020 0:15,0
6/9/2020 0:30,0
6/9/2020 0:45,0
6/9/2020 1:00,0
6/9/2020 1:15,0
6/9/2020 1:30,0
6/9/2020 1:45,0
6/9/2020 2:00,0
6/9/2020 2:15,0
6/9/2020 2:30,0
6/9/2020 2:45,0
6/9/2020 3:00,0
6/9/2020 3:15,0
6/9/2020 3:30,0
6/9/2020 3:45,0
6/9/2020 4:00,0
6/9/2020 4:15,0
6/9/2020 4:30,0
6/9/2020 4:45,0
6/9/2020 5:00,0
6/9/2020 5:15,0
6/9/2020 5:30,0
6/9/2020 5:45,0
6/9/2020 6:00,23.16071429
6/9/2020 6:15,191.6964286
6/9/2020 6:30,543.3035714
6/9/2020 6:45,1118.732143
6/9/2020 7:00,2117.464286
6/9/2020 7:15,3440.660714
6/9/2020 7:30,4998.232143
6/9/2020 7:45,6273.946429
6/9/2020 8:00,8335.517857
6/9/2020 8:15,11497.51786
6/9/2020 8:30,15028.78571
6/9/2020 8:45,18904.28571
6/9/2020 9:00,23259.55357
6/9/2020 9:15,27969.30357
6/9/2020 9:30,32237.73214
6/9/2020 9:45,37675.76786
6/9/2020 10:00,41269.98214
6/9/2020 10:15,45188.875
6/9/2020 10:30,51464.32143
6/9/2020 10:45,58064.14286
6/9/2020 11:00,64226.96429
6/9/2020 11:15,70875.91071
6/9/2020 11:30,75578.92857
6/9/2020 11:45,81808.71429
6/9/2020 12:00,87096.89286
6/9/2020 12:15,92566.03572
6/9/2020 12:30,96781.03572
6/9/2020 12:45,102499.5
6/9/2020 13:00,108101.2679
6/9/2020 13:15,114162.875
6/9/2020 13:30,119329.5357
6/9/2020 13:45,123723.1786
6/9/2020 14:00,128252.0357
6/9/2020 14:15,131141.0536
6/9/2020 14:30,135646.8214
6/9/2020 14:45,139677.7321
6/9/2020 15:00,144331.75
6/9/2020 15:15,148669.6607
6/9/2020 15:30,153094.4107
6/9/2020 15:45,157460.6964
6/9/2020 16:00,161248.6429
6/9/2020 16:15,164414.5893
6/9/2020 16:30,167328.0536
6/9/2020 16:45,169888.5
6/9/2020 17:00,171889.7679
6/9/2020 17:15,173490.5357
6/9/2020 17:30,174796.9286
6/9/2020 17:45,175756.3036
6/9/2020 18:00,176364.7321
6/9/2020 18:15,176702.9286
6/9/2020 18:30,176839.75
6/9/2020 18:45,176854
6/9/2020 19:00,176854
6/9/2020 19:15,176854
6/9/2020 19:30,176854
6/9/2020 19:45,176854
6/9/2020 20:00,176854
6/9/2020 20:15,176854
6/9/2020 20:30,176854
6/9/2020 20:45,176854
6/9/2020 21:00,176854
6/9/2020 21:15,176854
6/9/2020 21:30,176854
6/9/2020 21:45,176854
6/9/2020 22:00,176854
6/9/2020 22:15,176854
6/9/2020 22:30,176854
6/9/2020 22:45,176854
6/9/2020 23:00,176854
6/9/2020 23:15,176854
6/9/2020 23:30,176854
6/9/2020 23:45,162100.7143
6/10/2020 0:00,6229.464286
6/10/2020 0:15,0
6/10/2020 0:30,0
6/10/2020 0:45,0
6/10/2020 1:00,0
6/10/2020 1:15,0
6/10/2020 1:30,0
6/10/2020 1:45,0
6/10/2020 2:00,0
6/10/2020 2:15,0
6/10/2020 2:30,0
6/10/2020 2:45,0
6/10/2020 3:00,0
6/10/2020 3:15,0
6/10/2020 3:30,0
6/10/2020 3:45,0
6/10/2020 4:00,0
6/10/2020 4:15,0
6/10/2020 4:30,0
6/10/2020 4:45,0
6/10/2020 5:00,0
6/10/2020 5:15,0
6/10/2020 5:30,0
6/10/2020 5:45,0
6/10/2020 6:00,12.16071429
6/10/2020 6:15,144.5178571
6/10/2020 6:30,481.8392857
6/10/2020 6:45,1069.928571
6/10/2020 7:00,1971.839286
6/10/2020 7:15,3174.053571
6/10/2020 7:30,4762.071429
6/10/2020 7:45,6759.928572
6/10/2020 8:00,9163.375
6/10/2020 8:15,10987.85714
6/10/2020 8:30,12762.96429
6/10/2020 8:45,15357.55357
6/10/2020 9:00,19152.35714
6/10/2020 9:15,22789.14286
6/10/2020 9:30,27230.64286
6/10/2020 9:45,31374.03571
6/10/2020 10:00,34067.48214
6/10/2020 10:15,37031.55357
6/10/2020 10:30,41063.39286
6/10/2020 10:45,44451.16071
6/10/2020 11:00,47382.41071
6/10/2020 11:15,50329.89286
6/10/2020 11:30,55158.66072
6/10/2020 11:45,59481.125
6/10/2020 12:00,65854.66072
6/10/2020 12:15,72469.48214
6/10/2020 12:30,78178.67857
6/10/2020 12:45,84763.78571
6/10/2020 13:00,90507.125
6/10/2020 13:15,94975.125
6/10/2020 13:30,100367.4821
6/10/2020 13:45,106093.1071
6/10/2020 14:00,110485.4643
6/10/2020 14:15,114841.5714
6/10/2020 14:30,119509.1607
6/10/2020 14:45,120955.4643
6/10/2020 15:00,121681.6964
6/10/2020 15:15,123197
6/10/2020 15:30,125519.1607
6/10/2020 15:45,127752.7857
6/10/2020 16:00,129884.5714
6/10/2020 16:15,132432.1607
6/10/2020 16:30,134933.7679
6/10/2020 16:45,136585.5357
6/10/2020 17:00,137915.6964
6/10/2020 17:15,139316.25
6/10/2020 17:30,140257.95
6/10/2020 17:45,141066.8571
6/10/2020 18:00,141504.5714
6/10/2020 18:15,141668.25
6/10/2020 18:30,141696
6/10/2020 18:45,141696
6/10/2020 19:00,141696
6/10/2020 19:15,141696
6/10/2020 19:30,141696
6/10/2020 19:45,141696
6/10/2020 20:00,141696
6/10/2020 20:15,141696
6/10/2020 20:30,141696
6/10/2020 20:45,141696
6/10/2020 21:00,141696
6/10/2020 21:15,141696
6/10/2020 21:30,141696
6/10/2020 21:45,141696
6/10/2020 22:00,141696
6/10/2020 22:15,141696
6/10/2020 22:30,141696
6/10/2020 22:45,141696
6/10/2020 23:00,141696
6/10/2020 23:15,141696
6/10/2020 23:30,141696
6/10/2020 23:45,129070.8571
6/11/2020 0:00,7990.5
6/11/2020 0:15,0
6/11/2020 0:30,0
6/11/2020 0:45,0
6/11/2020 1:00,0
6/11/2020 1:15,0
6/11/2020 1:30,0
6/11/2020 1:45,0
6/11/2020 2:00,0
6/11/2020 2:15,0
6/11/2020 2:30,0
6/11/2020 2:45,0
6/11/2020 3:00,0
6/11/2020 3:15,0
6/11/2020 3:30,0
6/11/2020 3:45,0
6/11/2020 4:00,0
6/11/2020 4:15,0
6/11/2020 4:30,0
6/11/2020 4:45,0
6/11/2020 5:00,0
6/11/2020 5:15,0
6/11/2020 5:30,0
6/11/2020 5:45,0
6/11/2020 6:00,0
6/11/2020 6:15,26.98214286
6/11/2020 6:30,161.6607143
6/11/2020 6:45,403.3035714
6/11/2020 7:00,733.8928571
6/11/2020 7:15,1270.303571
6/11/2020 7:30,1980
6/11/2020 7:45,2898.553571
6/11/2020 8:00,4141.214286
6/11/2020 8:15,5636.571429
6/11/2020 8:30,7207.5
6/11/2020 8:45,8956.714286
6/11/2020 9:00,10902.75
6/11/2020 9:15,13072.28571
6/11/2020 9:30,15374.125
6/11/2020 9:45,17859.94643
6/11/2020 10:00,20536.44643
6/11/2020 10:15,23415.66071
6/11/2020 10:30,26486.66071
6/11/2020 10:45,29531.67857
6/11/2020 11:00,33075.16072
6/11/2020 11:15,37251.21429
6/11/2020 11:30,41256.71429
6/11/2020 11:45,45436.5
6/11/2020 12:00,50091.85714
6/11/2020 12:15,55094.05357
6/11/2020 12:30,59685.64286
6/11/2020 12:45,63349.91072
6/11/2020 13:00,66770.14286
6/11/2020 13:15,70525.125
6/11/2020 13:30,73944.85714
6/11/2020 13:45,76852.94643
6/11/2020 14:00,80422.80357
6/11/2020 14:15,84691.125
6/11/2020 14:30,90093.89286
6/11/2020 14:45,94389.82143
6/11/2020 15:00,98010.875
6/11/2020 15:15,101949.4107
6/11/2020 15:30,105479.8929
6/11/2020 15:45,109161.3571
6/11/2020 16:00,112238.4821
6/11/2020 16:15,114658.7143
6/11/2020 16:30,116832.125
6/11/2020 16:45,118644.6964
6/11/2020 17:00,120152.4286
6/11/2020 17:15,121300.7143
6/11/2020 17:30,122193.625
6/11/2020 17:45,122846.7143
6/11/2020 18:00,123275.5179
6/11/2020 18:15,123526.0714
6/11/2020 18:30,123618.4107
6/11/2020 18:45,123626
6/11/2020 19:00,123626
6/11/2020 19:15,123626
6/11/2020 19:30,123626
6/11/2020 19:45,123626
6/11/2020 20:00,123626
6/11/2020 20:15,123626
6/11/2020 20:30,123626
6/11/2020 20:45,123626
6/11/2020 21:00,123626
6/11/2020 21:15,123626
6/11/2020 21:30,123626
6/11/2020 21:45,123626
6/11/2020 22:00,123626
6/11/2020 22:15,123626
6/11/2020 22:30,123626
6/11/2020 22:45,123626
6/11/2020 23:00,123626
6/11/2020 23:15,123626
6/11/2020 23:30,123626
6/11/2020 23:45,110166.6071
6/12/2020 0:00,4212.5
6/12/2020 0:15,0
6/12/2020 0:30,0
6/12/2020 0:45,0
6/12/2020 1:00,0
6/12/2020 1:15,0
6/12/2020 1:30,0
6/12/2020 1:45,0
6/12/2020 2:00,0
6/12/2020 2:15,0
6/12/2020 2:30,0
6/12/2020 2:45,0
6/12/2020 3:00,0
6/12/2020 3:15,0
6/12/2020 3:30,0
6/12/2020 3:45,0
6/12/2020 4:00,0
6/12/2020 4:15,0
6/12/2020 4:30,0
6/12/2020 4:45,0
6/12/2020 5:00,0
6/12/2020 5:15,0
6/12/2020 5:30,0
6/12/2020 5:45,0
6/12/2020 6:00,0
6/12/2020 6:15,29.39285714
6/12/2020 6:30,166.4464286
6/12/2020 6:45,443.3571429
6/12/2020 7:00,902.3214286
6/12/2020 7:15,1427.482143
6/12/2020 7:30,1954.857143
6/12/2020 7:45,2538.696429
6/12/2020 8:00,3328.517857
6/12/2020 8:15,4606.25
6/12/2020 8:30,6205.142857
6/12/2020 8:45,8125.125
6/12/2020 9:00,10600.64286
6/12/2020 9:15,13650.5
6/12/2020 9:30,16624.625
6/12/2020 9:45,19722.17857
6/12/2020 10:00,23150.98214
6/12/2020 10:15,26555.17857
6/12/2020 10:30,30774.21429
6/12/2020 10:45,35066.91071
6/12/2020 11:00,38301.66071
6/12/2020 11:15,42079.75
6/12/2020 11:30,47235.73214
6/12/2020 11:45,52318.80357
6/12/2020 12:00,57757.32143
6/12/2020 12:15,62325.41072
6/12/2020 12:30,66198.30357
6/12/2020 12:45,70161.73214
6/12/2020 13:00,74497.85714
6/12/2020 13:15,78828.94643
6/12/2020 13:30,83068.32143
6/12/2020 13:45,87886.17857
6/12/2020 14:00,92914.78571
6/12/2020 14:15,97244.875
6/12/2020 14:30,100917.9107
6/12/2020 14:45,104255.8571
6/12/2020 15:00,107366.3036
6/12/2020 15:15,110234.6964
6/12/2020 15:30,113070.3214
6/12/2020 15:45,116033.4286
6/12/2020 16:00,117992.4821
6/12/2020 16:15,119452.2679
6/12/2020 16:30,120926.375
6/12/2020 16:45,122386.2679
6/12/2020 17:00,123643.6607
6/12/2020 17:15,124616.1071
6/12/2020 17:30,125653.125
6/12/2020 17:45,126744.8571
6/12/2020 18:00,127369.1607
6/12/2020 18:15,127686.3214
6/12/2020 18:30,127804.8036
6/12/2020 18:45,127815
6/12/2020 19:00,127815
6/12/2020 19:15,127815
6/12/2020 19:30,127815
6/12/2020 19:45,127815
6/12/2020 20:00,127815
6/12/2020 20:15,127815
6/12/2020 20:30,127815
6/12/2020 20:45,127815
6/12/2020 21:00,127815
6/12/2020 21:15,127815
6/12/2020 21:30,127815
6/12/2020 21:45,127815
6/12/2020 22:00,127815
6/12/2020 22:15,127815
6/12/2020 22:30,127815
6/12/2020 22:45,127815
6/12/2020 23:00,127815
6/12/2020 23:15,127815
6/12/2020 23:30,127815
6/12/2020 23:45,115458.1964
6/13/2020 0:00,5683.214286
6/13/2020 0:15,0
6/13/2020 0:30,0
6/13/2020 0:45,0
6/13/2020 1:00,0
6/13/2020 1:15,0
6/13/2020 1:30,0
6/13/2020 1:45,0
6/13/2020 2:00,0
6/13/2020 2:15,0
6/13/2020 2:30,0
6/13/2020 2:45,0
6/13/2020 3:00,0
6/13/2020 3:15,0
6/13/2020 3:30,0
6/13/2020 3:45,0
6/13/2020 4:00,0
6/13/2020 4:15,0
6/13/2020 4:30,0
6/13/2020 4:45,0
6/13/2020 5:00,0
6/13/2020 5:15,0
6/13/2020 5:30,0
6/13/2020 5:45,0
6/13/2020 6:00,12.21428572
6/13/2020 6:15,133.3035714
6/13/2020 6:30,385.1428572
6/13/2020 6:45,817.7321429
6/13/2020 7:00,1564.75
6/13/2020 7:15,2758.214286
6/13/2020 7:30,4356.678572
6/13/2020 7:45,6423.732143
6/13/2020 8:00,8962.714286
6/13/2020 8:15,12059.41071
6/13/2020 8:30,15607.67857
6/13/2020 8:45,19390.76786
6/13/2020 9:00,23552.625
6/13/2020 9:15,27784.75
6/13/2020 9:30,32267.16072
6/13/2020 9:45,36944.875
